ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0005070,SH3/SH2 adaptor activity,4/377,54/17632,0.02813466899370366,0.07909557886909142,0.05001098063428952,4,mf,NAC,2885/5781/8835/3667,GRB2/PTPN11/SOCS2/IRS1
GO:0031369,translation initiation factor binding,3/377,31/17632,0.028006137695465234,0.07909557886909142,0.05001098063428952,3,mf,NAC,5433/1978/8890,POLR2D/EIF4EBP1/EIF2B4
GO:0043548,phosphatidylinositol 3-kinase binding,3/377,31/17632,0.028006137695465234,0.07909557886909142,0.05001098063428952,3,mf,NAC,3667/3480/5295,IRS1/IGF1R/PIK3R1
GO:1990823,response to leukemia inhibitory factor,5/374,95/18493,0.043627709677886574,0.0793430466415702,0.036653882352406846,5,bp,NAC,9314/9021/64321/10253/1840,KLF4/SOCS3/SOX17/SPRY2/DTX1
GO:1990830,cellular response to leukemia inhibitory factor,5/374,95/18493,0.043627709677886574,0.0793430466415702,0.036653882352406846,5,bp,NAC,9314/9021/64321/10253/1840,KLF4/SOCS3/SOX17/SPRY2/DTX1
GO:0006308,DNA catabolic process,3/374,39/18493,0.043878562797893116,0.07970679059037904,0.03682192011337496,3,bp,NAC,2237/836/581,FEN1/CASP3/BAX
GO:0010677,negative regulation of cellular carbohydrate metabolic process,3/374,39/18493,0.043878562797893116,0.07970679059037904,0.03682192011337496,3,bp,NAC,3953/2932/10891,LEPR/GSK3B/PPARGC1A
GO:0097300,programmed necrotic cell death,3/374,39/18493,0.043878562797893116,0.07970679059037904,0.03682192011337496,3,bp,NAC,581/7124/841,BAX/TNF/CASP8
GO:0045471,response to ethanol,6/374,127/18493,0.04439158961992338,0.08060758532142843,0.03723805770189874,6,bp,NAC,1788/3066/387/841/5423/595,DNMT3A/HDAC2/RHOA/CASP8/POLB/CCND1
GO:0000153,cytoplasmic ubiquitin ligase complex,2/379,12/19659,0.021532309009441114,0.08144829929658161,0.057945069554010874,2,cc,NAC,9978/7428,RBX1/VHL
GO:0005675,transcription factor TFIIH holo complex,2/379,12/19659,0.021532309009441114,0.08144829929658161,0.057945069554010874,2,cc,NAC,2068/2967,ERCC2/GTF2H3
GO:0035861,site of double-strand break,4/379,55/19659,0.021438961369198897,0.08144829929658161,0.057945069554010874,4,cc,NAC,3014/4683/10459/10111,H2AFX/NBN/MAD2L2/RAD50
GO:0001078,"proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific",8/377,169/17632,0.029124580592778483,0.0814941316117182,0.0515275505422026,8,mf,NAC,2114/5468/1869/6929/1875/5970/3280/5925,ETS2/PPARG/E2F1/TCF3/E2F5/RELA/HES1/RB1
GO:0002710,negative regulation of T cell mediated immunity,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,53833/5532,IL20RB/PPP3CB
GO:0010771,negative regulation of cell morphogenesis involved in differentiation,5/374,96/18493,0.04529523763660744,0.08158541317568625,0.03768978206399418,5,bp,NAC,4804/6696/387/3397/7474,NGFR/SPP1/RHOA/ID1/WNT5A
GO:0021514,ventral spinal cord interneuron differentiation,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,54567/2624,DLL4/GATA2
GO:0031649,heat generation,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,7124/3553,TNF/IL1B
GO:0032354,response to follicle-stimulating hormone,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3624/10891,INHBA/PPARGC1A
GO:0033145,positive regulation of intracellular steroid hormone receptor signaling pathway,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,8085/6502,KMT2D/SKP2
GO:0035518,histone H2A monoubiquitination,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,6500/54880,SKP1/BCOR
GO:0035728,response to hepatocyte growth factor,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3082/5970,HGF/RELA
GO:0035930,corticosteroid hormone secretion,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,5781/654,PTPN11/BMP6
GO:0038092,nodal signaling pathway,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,91/4088,ACVR1B/SMAD3
GO:0044320,cellular response to leptin stimulus,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3953/890,LEPR/CCNA2
GO:0045683,negative regulation of epidermis development,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,2146/3280,EZH2/HES1
GO:0046628,positive regulation of insulin receptor signaling pathway,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,5781/3667,PTPN11/IRS1
GO:0048739,cardiac muscle fiber development,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,7422/652,VEGFA/BMP4
GO:0060850,regulation of transcription involved in cell fate commitment,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,64321/5468,SOX17/PPARG
GO:0060977,coronary vasculature morphogenesis,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,7422/196528,VEGFA/ARID2
GO:0070828,heterochromatin organization,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3070/3020,HELLS/H3F3A
GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3479/7124,IGF1/TNF
GO:0071428,rRNA-containing ribonucleoprotein complex export from nucleus,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,4869/7248,NPM1/TSC1
GO:0072643,interferon-gamma secretion,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,10125/25,RASGRP1/ABL1
GO:0075733,intracellular transport of virus,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,7314/6233,UBB/RPS27A
GO:0090330,regulation of platelet aggregation,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,6850/5578,SYK/PRKCA
GO:0099010,modification of postsynaptic structure,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,387/7074,RHOA/TIAM1
GO:0106058,positive regulation of calcineurin-mediated signaling,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,3479/7124,IGF1/TNF
GO:0140058,neuron projection arborization,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,7474/9175,WNT5A/MAP3K13
GO:1902043,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,4763/6422,NF1/SFRP1
GO:2000042,negative regulation of double-strand break repair via homologous recombination,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,10459/2187,MAD2L2/FANCB
GO:2000641,regulation of early endosome to late endosome transport,2/374,17/18493,0.045415822176046484,0.08158541317568625,0.03768978206399418,2,bp,NAC,5594/5605,MAPK1/MAP2K2
GO:0021532,neural tube patterning,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,64321/3280/652,SOX17/HES1/BMP4
GO:0030810,positive regulation of nucleotide biosynthetic process,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,3479/4846/10891,IGF1/NOS3/PPARGC1A
GO:0046006,regulation of activated T cell proliferation,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,3479/836/3559,IGF1/CASP3/IL2RA
GO:0048286,lung alveolus development,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,3976/2255/652,LIF/FGF10/BMP4
GO:0051966,"regulation of synaptic transmission, glutamatergic",4/374,67/18493,0.046665311529701915,0.08375665654728184,0.03869282520979659,4,bp,NAC,27092/7124/1956/23542,CACNG4/TNF/EGFR/MAPK8IP2
GO:0090311,regulation of protein deacetylation,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,2033/7422/4137,EP300/VEGFA/MAPT
GO:1900373,positive regulation of purine nucleotide biosynthetic process,3/374,40/18493,0.04674914383087706,0.08375665654728184,0.03869282520979659,3,bp,NAC,3479/4846/10891,IGF1/NOS3/PPARGC1A
GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,2/377,13/17632,0.030438700321164237,0.0839882657009902,0.05310455514121245,2,mf,NAC,4913/5423,NTHL1/POLB
GO:0034236,protein kinase A catalytic subunit binding,2/377,13/17632,0.030438700321164237,0.0839882657009902,0.05310455514121245,2,mf,NAC,5576/2932,PRKAR2A/GSK3B
GO:0039706,co-receptor binding,2/377,13/17632,0.030438700321164237,0.0839882657009902,0.05310455514121245,2,mf,NAC,27123/652,DKK2/BMP4
GO:0019005,SCF ubiquitin ligase complex,4/379,56/19659,0.02274761372379881,0.08530355146424554,0.060687826087085756,4,cc,NAC,6502/6500/8454/9978,SKP2/SKP1/CUL1/RBX1
hsa04623,Cytosolic DNA-sensing pathway,6/344,63/7844,0.056925834325838656,0.08574904157942785,0.031098723615714655,6,kg,NAC,1147/5437/8517/5970/3553/4790,CHUK/POLR2H/IKBKG/RELA/IL1B/NFKB1
hsa04670,Leukocyte transendothelial migration,9/344,112/7844,0.05688629299639608,0.08574904157942785,0.031098723615714655,9,kg,NAC,8503/387/5781/5296/1499/5291/4318/5578/5295,PIK3R3/RHOA/PTPN11/PIK3R2/CTNNB1/PIK3CB/MMP9/PRKCA/PIK3R1
GO:0003013,circulatory system process,16/374,500/18493,0.048511830025227125,0.08688162094769351,0.04013645615587798,16,bp,NAC,6772/5468/54567/207/4846/1278/783/387/2475/4088/781/3398/284/5155/1956/5294,STAT1/PPARG/DLL4/AKT1/NOS3/COL1A2/CACNB2/RHOA/MTOR/SMAD3/CACNA2D1/ID2/ANGPT1/PDGFB/EGFR/PIK3CG
GO:0034341,response to interferon-gamma,8/374,198/18493,0.04862163710414693,0.08704513106235365,0.04021199246006422,8,bp,NAC,9021/6772/5468/567/7097/8651/958/7474,SOCS3/STAT1/PPARG/B2M/TLR2/SOCS1/CD40/WNT5A
GO:0002831,regulation of response to biotic stimulus,6/374,130/18493,0.04875714850593691,0.08725451652337188,0.040308721667969956,6,bp,NAC,6772/25942/654/5578/7128/3559,STAT1/SIN3A/BMP6/PRKCA/TNFAIP3/IL2RA
GO:0050688,regulation of defense response to virus,4/374,68/18493,0.04882380966869238,0.08730736763188604,0.040333137144759286,4,bp,NAC,6772/25942/7128/3559,STAT1/SIN3A/TNFAIP3/IL2RA
GO:0051705,multi-organism behavior,4/374,68/18493,0.04882380966869238,0.08730736763188604,0.040333137144759286,4,bp,NAC,2475/1271/5532/23542,MTOR/CNTFR/PPP3CB/MAPK8IP2
GO:0044445,cytosolic part,10/379,250/19659,0.023688562372371123,0.08807286010240546,0.06265800573528665,10,cc,NAC,1147/2475/841/843/8517/7248/9175/6233/5533/10891,CHUK/MTOR/CASP8/CASP10/IKBKG/TSC1/MAP3K13/RPS27A/PPP3CC/PPARGC1A
GO:0006110,regulation of glycolytic process,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,3479/9611/10891,IGF1/NCOR1/PPARGC1A
GO:0010569,regulation of double-strand break repair via homologous recombination,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,1111/10459/2187,CHEK1/MAD2L2/FANCB
GO:0017145,stem cell division,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,64321/7704/6423,SOX17/ZBTB16/SFRP2
GO:0021575,hindbrain morphogenesis,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,5781/3280/25,PTPN11/HES1/ABL1
GO:0035088,establishment or maintenance of apical/basal cell polarity,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,387/7481/7474,RHOA/WNT11/WNT5A
GO:0035136,forelimb morphogenesis,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,7704/1499/546,ZBTB16/CTNNB1/ATRX
GO:0043489,RNA stabilization,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,4615/1869/2475,MYD88/E2F1/MTOR
GO:0050919,negative chemotaxis,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,387/3690/7474,RHOA/ITGB3/WNT5A
GO:0061245,establishment or maintenance of bipolar cell polarity,3/374,41/18493,0.049710057117743296,0.08858901046788432,0.04092521405278002,3,bp,NAC,387/7481/7474,RHOA/WNT11/WNT5A
GO:0002544,chronic inflammatory response,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,7124/7128,TNF/TNFAIP3
GO:0010544,negative regulation of platelet activation,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,4846/5155,NOS3/PDGFB
GO:0032026,response to magnesium ion,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,595/654,CCND1/BMP6
GO:0032303,regulation of icosanoid secretion,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,6850/3553,SYK/IL1B
GO:0033005,positive regulation of mast cell activation,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,6850/2624,SYK/GATA2
GO:0033189,response to vitamin A,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,1788/5468,DNMT3A/PPARG
GO:0035089,establishment of apical/basal cell polarity,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,387/7474,RHOA/WNT5A
GO:0036166,phenotypic switching,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,1786/5155,DNMT1/PDGFB
GO:0043931,ossification involved in bone maturation,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,3479/387,IGF1/RHOA
GO:0045655,regulation of monocyte differentiation,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,3725/4609,JUN/MYC
GO:0048557,embryonic digestive tract morphogenesis,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,2255/3398,FGF10/ID2
GO:0051023,regulation of immunoglobulin secretion,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,7124/958,TNF/CD40
GO:0051767,nitric-oxide synthase biosynthetic process,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,6772/7097,STAT1/TLR2
GO:0051769,regulation of nitric-oxide synthase biosynthetic process,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,6772/7097,STAT1/TLR2
GO:0071071,regulation of phospholipid biosynthetic process,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,3417/5155,IDH1/PDGFB
GO:1900242,regulation of synaptic vesicle endocytosis,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,5532/5533,PPP3CB/PPP3CC
GO:1900409,positive regulation of cellular response to oxidative stress,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,7124/10013,TNF/HDAC6
GO:2000251,positive regulation of actin cytoskeleton reorganization,2/374,18/18493,0.0504249420602687,0.08925423504307252,0.0412325259641442,2,bp,NAC,3265/25,HRAS/ABL1
GO:0016591,"RNA polymerase II, holoenzyme",5/379,85/19659,0.024255313367038192,0.08941577385306453,0.0636133999099842,5,cc,NAC,5433/5437/2068/2967/7157,POLR2D/POLR2H/ERCC2/GTF2H3/TP53
GO:0005154,epidermal growth factor receptor binding,3/377,33/17632,0.03295354579529968,0.09006276193468518,0.05694537049208282,3,mf,NAC,2885/6464/23624,GRB2/SHC1/CBLC
GO:0042169,SH2 domain binding,3/377,33/17632,0.03295354579529968,0.09006276193468518,0.05694537049208282,3,mf,NAC,6850/3667/25,SYK/IRS1/ABL1
GO:0140030,modification-dependent protein binding,7/377,142/17632,0.033093531650496735,0.09006276193468518,0.05694537049208282,7,mf,NAC,6597/2956/8242/10013/8517/7128/546,SMARCA4/MSH6/KDM5C/HDAC6/IKBKG/TNFAIP3/ATRX
GO:0050771,negative regulation of axonogenesis,4/374,69/18493,0.05103658453992849,0.09023498386890363,0.04168559971919762,4,bp,NAC,4804/6696/387/7474,NGFR/SPP1/RHOA/WNT5A
GO:0055008,cardiac muscle tissue morphogenesis,4/374,69/18493,0.05103658453992849,0.09023498386890363,0.04168559971919762,4,bp,NAC,1301/54567/7472/7474,COL11A1/DLL4/WNT2/WNT5A
GO:1900006,positive regulation of dendrite development,4/374,69/18493,0.05103658453992849,0.09023498386890363,0.04168559971919762,4,bp,NAC,2146/2475/7074/655,EZH2/MTOR/TIAM1/BMP7
GO:0000800,lateral element,2/379,13/19659,0.025127114893354927,0.09108579148841162,0.06480150683023113,2,cc,NAC,675/9126,BRCA2/SMC3
GO:0001741,XY body,2/379,13/19659,0.025127114893354927,0.09108579148841162,0.06480150683023113,2,cc,NAC,3014/1788,H2AFX/DNMT3A
GO:0006775,fat-soluble vitamin metabolic process,3/374,42/18493,0.052760226370097266,0.093107446385954,0.04301258308596061,3,bp,NAC,7124/3553/4790,TNF/IL1B/NFKB1
GO:0030811,regulation of nucleotide catabolic process,3/374,42/18493,0.052760226370097266,0.093107446385954,0.04301258308596061,3,bp,NAC,3479/9611/10891,IGF1/NCOR1/PPARGC1A
GO:0044331,cell-cell adhesion mediated by cadherin,3/374,42/18493,0.052760226370097266,0.093107446385954,0.04301258308596061,3,bp,NAC,999/10459/7474,CDH1/MAD2L2/WNT5A
GO:0051653,spindle localization,3/374,42/18493,0.052760226370097266,0.093107446385954,0.04301258308596061,3,bp,NAC,10252/10253/2255,SPRY1/SPRY2/FGF10
GO:0072666,establishment of protein localization to vacuole,3/374,42/18493,0.052760226370097266,0.093107446385954,0.04301258308596061,3,bp,NAC,27092/30849/7128,CACNG4/PIK3R4/TNFAIP3
GO:0004707,MAP kinase activity,2/377,14/17632,0.0350181204766815,0.09359103051166895,0.05917624324121772,2,mf,NAC,5601/5594,MAPK9/MAPK1
GO:0019104,DNA N-glycosylase activity,2/377,14/17632,0.0350181204766815,0.09359103051166895,0.05917624324121772,2,mf,NAC,5111/4913,PCNA/NTHL1
GO:0035497,cAMP response element binding,2/377,14/17632,0.0350181204766815,0.09359103051166895,0.05917624324121772,2,mf,NAC,3725/148327,JUN/CREB3L4
GO:0043142,single-stranded DNA-dependent ATPase activity,2/377,14/17632,0.0350181204766815,0.09359103051166895,0.05917624324121772,2,mf,NAC,5984/5983,RFC4/RFC3
GO:0061630,ubiquitin protein ligase activity,9/377,208/17632,0.03526211155298684,0.09382240395348285,0.05932253729308876,9,mf,NAC,9968/2188/6502/6500/8454/9978/55120/7428/23624,MED12/FANCF/SKP2/SKP1/CUL1/RBX1/FANCL/VHL/CBLC
GO:0048678,response to axon injury,4/374,70/18493,0.053303482121841925,0.09399560420660764,0.043422882836809236,4,bp,NAC,9314/3725/6696/581,KLF4/JUN/SPP1/BAX
GO:0070988,demethylation,4/374,70/18493,0.053303482121841925,0.09399560420660764,0.043422882836809236,4,bp,NAC,54790/8242/7403/221120,TET2/KDM5C/KDM6A/ALKBH3
GO:0005581,collagen trimer,5/379,87/19659,0.026496408772445218,0.09525568442986504,0.06776810943104737,5,cc,NAC,1301/1277/1278/1281/1286,COL11A1/COL1A1/COL1A2/COL3A1/COL4A4
GO:0007631,feeding behavior,5/374,101/18493,0.05419793605578049,0.095465503097504,0.04410192786088348,5,bp,NAC,2353/3953/4915/2475/1271,FOS/LEPR/NTRK2/MTOR/CNTFR
GO:0030593,neutrophil chemotaxis,5/374,101/18493,0.05419793605578049,0.095465503097504,0.04410192786088348,5,bp,NAC,6850/7060/3680/3553/5294,SYK/THBS4/ITGA9/IL1B/PIK3CG
GO:0034766,negative regulation of ion transmembrane transport,5/374,101/18493,0.05419793605578049,0.095465503097504,0.04410192786088348,5,bp,NAC,784/207/2475/4318/208,CACNB3/AKT1/MTOR/MMP9/AKT2
GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",8/374,203/18493,0.05475082426709714,0.09640326713895839,0.0445351440569424,8,bp,NAC,3725/6772/6597/2033/7124/3065/9126/6598,JUN/STAT1/SMARCA4/EP300/TNF/HDAC1/SMC3/SMARCB1
GO:0097530,granulocyte migration,6/374,134/18493,0.05497602155235996,0.09676355889249584,0.04470158701704655,6,bp,NAC,3554/6850/7060/3680/3553/5294,IL1R1/SYK/THBS4/ITGA9/IL1B/PIK3CG
GO:0002363,alpha-beta T cell lineage commitment,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,387/2475,RHOA/MTOR
GO:0007004,telomere maintenance via telomerase,4/374,71/18493,0.05562431659403381,0.09714116633558893,0.04487602925717192,4,bp,NAC,545/5594/1499/10111,ATR/MAPK1/CTNNB1/RAD50
GO:0010560,positive regulation of glycoprotein biosynthetic process,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,3479/1499,IGF1/CTNNB1
GO:0010829,negative regulation of glucose transmembrane transport,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,7124/3553,TNF/IL1B
GO:0030859,polarized epithelial cell differentiation,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,387/7474,RHOA/WNT5A
GO:0032288,myelin assembly,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,2068/7097,ERCC2/TLR2
GO:0034104,negative regulation of tissue remodeling,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,7128/6422,TNFAIP3/SFRP1
GO:0034138,toll-like receptor 3 signaling pathway,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,841/7128,CASP8/TNFAIP3
GO:0035024,negative regulation of Rho protein signal transduction,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,3925/4233,STMN1/MET
GO:0046641,positive regulation of alpha-beta T cell proliferation,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,6850/7048,SYK/TGFBR2
GO:0060973,cell migration involved in heart development,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,652/655,BMP4/BMP7
GO:0071731,response to nitric oxide,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,1017/890,CDK2/CCNA2
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,7422/7482,VEGFA/WNT2B
GO:1900078,positive regulation of cellular response to insulin stimulus,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,5781/3667,PTPN11/IRS1
GO:1903204,negative regulation of oxidative stress-induced neuron death,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,1499/7248,CTNNB1/TSC1
GO:1903599,positive regulation of autophagy of mitochondrion,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,10013/664,HDAC6/BNIP3
GO:1904062,regulation of cation transmembrane transport,11/374,314/18493,0.05533642937803348,0.09714116633558893,0.04487602925717192,11,bp,NAC,27092/784/581/783/4318/781/785/25/5294/23542/10891,CACNG4/CACNB3/BAX/CACNB2/MMP9/CACNA2D1/CACNB4/ABL1/PIK3CG/MAPK8IP2/PPARGC1A
GO:1905939,regulation of gonad development,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,268/26471,AMH/NUPR1
GO:2000737,negative regulation of stem cell differentiation,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,3280/182,HES1/JAG1
GO:2000757,negative regulation of peptidyl-lysine acetylation,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,3066/25942,HDAC2/SIN3A
GO:2000831,regulation of steroid hormone secretion,2/374,19/18493,0.05562192287935126,0.09714116633558893,0.04487602925717192,2,bp,NAC,5781/654,PTPN11/BMP6
GO:0010470,regulation of gastrulation,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,9314/64321/6423,KLF4/SOX17/SFRP2
GO:0010613,positive regulation of cardiac muscle hypertrophy,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,3479/2475/5578,IGF1/MTOR/PRKCA
GO:0014742,positive regulation of muscle hypertrophy,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,3479/2475/5578,IGF1/MTOR/PRKCA
GO:0021795,cerebral cortex cell migration,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,387/1499/1956,RHOA/CTNNB1/EGFR
GO:0045912,negative regulation of carbohydrate metabolic process,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,3953/2932/10891,LEPR/GSK3B/PPARGC1A
GO:0071548,response to dexamethasone,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,5111/1978/1956,PCNA/EIF4EBP1/EGFR
GO:0090317,negative regulation of intracellular protein transport,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,4763/23409/284,NF1/SIRT4/ANGPT1
GO:1902373,negative regulation of mRNA catabolic process,3/374,43/18493,0.055898506847398666,0.09733086919782152,0.04496366575070865,3,bp,NAC,4615/1869/2475,MYD88/E2F1/MTOR
GO:0043901,negative regulation of multi-organism process,7/374,169/18493,0.0563759578091857,0.09812588067231694,0.0453309349480538,7,bp,NAC,3479/3725/6772/7124/3065/7128/3559,IGF1/JUN/STAT1/TNF/HDAC1/TNFAIP3/IL2RA
GO:0033218,amide binding,13/377,348/17632,0.03725575100199847,0.09868634487640483,0.06239793618112491,13,mf,NAC,4804/5468/3953/3624/5618/28976/7097/2892/5534/3480/2690/5295/23542,NGFR/PPARG/LEPR/INHBA/PRLR/ACAD9/TLR2/GRIA3/PPP3R1/IGF1R/GHR/PIK3R1/MAPK8IP2
GO:0044262,cellular carbohydrate metabolic process,10/374,278/18493,0.05702862380732458,0.09922516380534499,0.04583876766100744,10,bp,NAC,3479/3953/3418/207/2932/3417/2475/3667/208/10891,IGF1/LEPR/IDH2/AKT1/GSK3B/IDH1/MTOR/IRS1/AKT2/PPARGC1A
GO:0006635,fatty acid beta-oxidation,4/374,72/18493,0.05799887113586411,0.10080143789799295,0.046566954535505314,4,bp,NAC,207/2475/3667/208,AKT1/MTOR/IRS1/AKT2
GO:0033555,multicellular organismal response to stress,4/374,72/18493,0.05799887113586411,0.10080143789799295,0.046566954535505314,4,bp,NAC,7060/2788/23542/5979,THBS4/GNG7/MAPK8IP2/RET
